Member_ID,Seasonal_Pass,Purchase_Count,Total_Spent,Avg_Purchase,Games_Attended,Age_Group,Region
10033452,False,1,40,40.0,6,18-25,Domestic
10033453,False,2,75,37.5,4,<18,Domestic
10033454,False,2,150,75.0,5,26-40,Domestic
10033455,False,1,75,75.0,2,41-60,Domestic
10033456,True,1,75,75.0,24,18-25,Domestic
10033457,False,2,304,152.0,5,18-25,Domestic
10033458,False,2,70,35.0,2,26-40,Domestic
10033459,False,1,50,50.0,1,60+,Domestic
10033460,False,1,35,35.0,5,41-60,Domestic
10033461,False,2,304,152.0,3,<18,International
10033462,False,1,75,75.0,6,26-40,Domestic
10033463,False,1,152,152.0,8,18-25,Domestic
10033464,False,2,60,30.0,2,18-25,Domestic
10033465,False,1,152,152.0,5,26-40,Domestic
10033466,False,1,152,152.0,1,18-25,Domestic
10033467,False,1,20,20.0,6,26-40,International
10033468,False,1,35,35.0,6,18-25,Domestic
10033469,False,2,130,65.0,4,18-25,Domestic
10033470,False,1,90,90.0,4,<18,International
10033471,False,2,80,40.0,1,26-40,Domestic
10033472,False,2,304,152.0,5,18-25,Domestic
10033473,False,2,304,152.0,5,41-60,Domestic
10033474,False,2,202,101.0,3,26-40,Domestic
10033475,False,2,227,113.5,4,<18,Domestic
10033476,True,2,304,152.0,18,18-25,Domestic
10033477,False,2,227,113.5,4,26-40,Domestic
10033478,True,1,40,40.0,26,26-40,Domestic
10033479,False,1,20,20.0,1,18-25,Domestic
10033480,False,2,187,93.5,5,18-25,Domestic
10033481,False,1,25,25.0,7,60+,International
10033482,False,1,152,152.0,7,41-60,Domestic
10033483,True,1,35,35.0,16,26-40,Domestic
10033484,False,2,304,152.0,3,60+,Domestic
10033485,False,1,50,50.0,3,26-40,Domestic
10033486,False,2,242,121.0,4,18-25,Domestic
10033487,False,2,227,113.5,2,26-40,Domestic
10033488,False,2,304,152.0,6,26-40,Domestic
10033489,False,1,152,152.0,8,18-25,Domestic
10033490,False,2,140,70.0,2,18-25,Domestic
10033491,False,1,152,152.0,7,<18,Domestic
10033492,False,2,172,86.0,6,26-40,Domestic
10033493,False,2,304,152.0,6,26-40,Domestic
10033494,False,1,75,75.0,1,18-25,Domestic
10033495,True,2,125,62.5,18,26-40,Domestic
10033496,False,1,35,35.0,2,18-25,Domestic
10033497,False,2,242,121.0,7,18-25,Domestic
10033498,False,1,152,152.0,2,18-25,International
10033499,False,1,152,152.0,1,<18,Domestic
10033500,False,2,150,75.0,3,26-40,Domestic
10033501,False,1,152,152.0,1,18-25,Domestic
10033502,False,1,25,25.0,5,26-40,Domestic
10033503,False,1,152,152.0,2,18-25,International
10033504,False,2,304,152.0,1,26-40,International
10033505,False,2,242,121.0,3,18-25,Domestic
10033506,True,1,40,40.0,25,60+,Domestic
10033507,False,1,50,50.0,7,26-40,Domestic
10033508,False,1,90,90.0,2,18-25,Domestic
10033509,False,2,242,121.0,2,18-25,Domestic
10033510,True,2,304,152.0,29,18-25,Domestic
10033511,False,2,202,101.0,2,18-25,Domestic
10033512,False,2,227,113.5,7,26-40,Domestic
10033513,False,1,25,25.0,2,18-25,Domestic
10033514,False,2,187,93.5,8,<18,Domestic
10033515,False,1,35,35.0,1,18-25,Domestic
10033516,True,1,152,152.0,28,18-25,Domestic
10033517,False,1,75,75.0,7,41-60,International
10033518,False,2,187,93.5,3,18-25,Domestic
10033519,False,1,152,152.0,8,26-40,International
10033520,False,2,202,101.0,5,18-25,Domestic
10033521,False,2,150,75.0,1,18-25,Domestic
10033522,False,1,90,90.0,4,18-25,Domestic
10033523,False,1,152,152.0,4,18-25,Domestic
10033524,False,1,75,75.0,1,41-60,Domestic
10033525,False,1,152,152.0,5,18-25,Domestic
10033526,False,1,152,152.0,1,60+,Domestic
10033527,False,2,202,101.0,5,41-60,Domestic
10033528,False,1,152,152.0,1,26-40,Domestic
10033529,False,2,304,152.0,6,26-40,Domestic
10033530,False,2,60,30.0,4,18-25,Domestic
10033531,False,1,35,35.0,6,26-40,Domestic
10033532,False,1,35,35.0,7,26-40,Domestic
10033533,False,2,304,152.0,3,26-40,Domestic
10033534,False,1,25,25.0,1,18-25,Domestic
10033535,False,2,125,62.5,8,26-40,Domestic
10033536,False,2,165,82.5,3,41-60,Domestic
10033537,False,2,192,96.0,4,18-25,Domestic
10033538,False,1,50,50.0,3,26-40,Domestic
10033539,False,1,152,152.0,5,26-40,Domestic
10033540,False,1,75,75.0,8,41-60,Domestic
10033541,False,2,227,113.5,4,18-25,Domestic
10033542,False,2,95,47.5,5,18-25,Domestic
10033543,True,2,172,86.0,26,41-60,Domestic
10033544,False,1,25,25.0,5,41-60,Domestic
10033545,False,1,152,152.0,6,41-60,Domestic
10033546,False,1,152,152.0,7,18-25,Domestic
10033547,False,2,172,86.0,7,26-40,Domestic
10033548,False,1,40,40.0,3,18-25,Domestic
10033549,False,1,152,152.0,3,<18,Domestic
10033550,False,2,227,113.5,8,<18,Domestic
10033551,False,2,304,152.0,7,18-25,Domestic
10033552,False,2,227,113.5,7,41-60,International
10033553,False,2,227,113.5,5,18-25,Domestic
10033554,False,1,152,152.0,2,26-40,Domestic
10033555,False,1,50,50.0,7,18-25,Domestic
10033556,False,1,152,152.0,1,<18,Domestic
10033557,False,2,90,45.0,8,41-60,Domestic
10033558,False,2,177,88.5,3,18-25,Domestic
10033559,False,2,227,113.5,4,18-25,Domestic
10033560,False,1,75,75.0,2,18-25,Domestic
10033561,False,1,50,50.0,1,18-25,Domestic
10033562,False,1,152,152.0,8,26-40,Domestic
10033563,False,2,177,88.5,7,18-25,Domestic
10033564,False,1,25,25.0,5,26-40,Domestic
10033565,False,1,90,90.0,3,18-25,Domestic
10033566,False,1,152,152.0,1,41-60,Domestic
10033567,False,1,152,152.0,5,41-60,Domestic
10033568,False,1,152,152.0,4,41-60,Domestic
10033569,False,1,35,35.0,2,18-25,Domestic
10033570,False,2,192,96.0,2,18-25,Domestic
10033571,False,2,177,88.5,8,18-25,Domestic
10033572,False,2,110,55.0,5,26-40,Domestic
10033573,False,2,150,75.0,2,18-25,Domestic
10033574,False,2,304,152.0,5,18-25,Domestic
10033575,False,2,125,62.5,1,18-25,Domestic
10033576,False,2,70,35.0,6,26-40,Domestic
10033577,False,1,40,40.0,1,18-25,Domestic
10033578,False,1,75,75.0,8,18-25,Domestic
10033579,False,1,152,152.0,1,<18,Domestic
10033580,True,2,65,32.5,28,<18,Domestic
10033581,False,1,152,152.0,1,26-40,Domestic
10033582,False,2,172,86.0,6,60+,Domestic
10033583,False,1,75,75.0,3,26-40,Domestic
10033584,True,1,75,75.0,19,41-60,Domestic
10033585,False,2,125,62.5,1,18-25,Domestic
10033586,False,2,304,152.0,4,<18,Domestic
10033587,False,2,165,82.5,6,18-25,International
10033588,False,1,152,152.0,6,18-25,Domestic
10033589,False,1,40,40.0,6,41-60,International
10033590,False,1,75,75.0,8,<18,Domestic
10033591,False,2,187,93.5,5,41-60,Domestic
10033592,False,2,100,50.0,7,41-60,Domestic
10033593,False,1,75,75.0,7,26-40,Domestic
10033594,False,2,192,96.0,7,41-60,Domestic
10033595,False,2,242,121.0,6,18-25,Domestic
10033596,False,2,172,86.0,5,<18,Domestic
10033597,False,2,172,86.0,5,18-25,Domestic
10033598,False,2,165,82.5,1,26-40,Domestic
10033599,False,1,152,152.0,6,18-25,Domestic
10033600,False,1,152,152.0,2,60+,Domestic
10033601,False,2,110,55.0,8,41-60,Domestic
10033602,False,2,177,88.5,3,18-25,Domestic
10033603,False,1,40,40.0,8,18-25,International
10033604,False,1,50,50.0,3,18-25,Domestic
10033605,False,2,125,62.5,8,26-40,Domestic
10033606,False,1,75,75.0,6,41-60,Domestic
10033607,False,2,177,88.5,2,26-40,Domestic
10033608,False,1,152,152.0,5,60+,Domestic
10033609,False,2,227,113.5,7,18-25,Domestic
10033610,False,2,187,93.5,3,26-40,International
10033611,False,1,20,20.0,6,18-25,International
10033612,False,2,242,121.0,7,26-40,Domestic
10033613,True,2,304,152.0,28,26-40,International
10033614,False,2,304,152.0,4,18-25,Domestic
10033615,False,1,40,40.0,8,18-25,Domestic
10033616,False,1,90,90.0,1,26-40,International
10033617,False,1,152,152.0,4,26-40,Domestic
10033618,False,2,227,113.5,2,60+,Domestic
10033619,False,1,90,90.0,3,41-60,Domestic
10033620,False,2,150,75.0,6,26-40,International
10033621,False,2,192,96.0,8,18-25,Domestic
10033622,False,1,152,152.0,5,26-40,Domestic
10033623,False,2,110,55.0,5,60+,Domestic
10033624,False,2,85,42.5,6,18-25,Domestic
10033625,False,1,152,152.0,2,<18,Domestic
10033626,False,1,75,75.0,8,26-40,Domestic
10033627,False,1,25,25.0,2,18-25,Domestic
10033628,False,1,152,152.0,6,18-25,Domestic
10033629,False,1,152,152.0,7,18-25,Domestic
10033630,False,1,152,152.0,4,18-25,International
10033631,False,1,50,50.0,5,18-25,Domestic
10033632,False,2,304,152.0,5,18-25,Domestic
10033633,False,1,75,75.0,4,18-25,Domestic
10033634,False,2,227,113.5,2,41-60,Domestic
10033635,False,2,304,152.0,7,60+,Domestic
10033636,False,2,192,96.0,2,18-25,International
10033637,False,1,90,90.0,7,18-25,Domestic
10033638,False,1,75,75.0,3,18-25,Domestic
10033639,False,2,110,55.0,4,26-40,Domestic
10033640,False,2,165,82.5,6,26-40,Domestic
10033641,False,1,152,152.0,8,41-60,Domestic
10033642,False,2,304,152.0,1,41-60,Domestic
10033643,False,2,227,113.5,6,<18,Domestic
10033644,False,1,50,50.0,4,18-25,Domestic
10033645,False,1,152,152.0,7,18-25,Domestic
10033646,False,2,304,152.0,6,18-25,Domestic
10033647,False,2,202,101.0,7,18-25,International
10033648,False,2,100,50.0,3,18-25,Domestic
10033649,False,2,192,96.0,8,<18,Domestic
10033650,False,2,227,113.5,3,18-25,Domestic
10033651,False,2,242,121.0,2,26-40,Domestic
10033652,False,1,152,152.0,3,18-25,Domestic
10033653,False,2,202,101.0,2,60+,Domestic
10033654,False,2,110,55.0,4,26-40,Domestic
10033655,False,2,227,113.5,7,18-25,Domestic
10033656,False,2,115,57.5,2,26-40,Domestic
10033657,False,2,242,121.0,7,18-25,Domestic
10033658,False,2,304,152.0,1,18-25,Domestic
10033659,False,1,152,152.0,3,18-25,International
10033660,False,2,202,101.0,8,18-25,International
10033661,False,2,115,57.5,7,18-25,Domestic
10033662,False,1,152,152.0,4,41-60,Domestic
10033663,False,2,165,82.5,8,41-60,Domestic
10033664,False,1,152,152.0,3,26-40,Domestic
10033665,False,1,152,152.0,6,41-60,International
10033666,False,2,172,86.0,4,18-25,Domestic
10033667,False,1,152,152.0,2,26-40,Domestic
10033668,False,1,50,50.0,4,18-25,Domestic
10033669,False,1,152,152.0,7,18-25,Domestic
10033670,False,1,90,90.0,6,18-25,Domestic
10033671,False,1,20,20.0,4,18-25,Domestic
10033672,False,1,152,152.0,1,26-40,Domestic
10033673,False,1,20,20.0,4,60+,Domestic
10033674,False,2,165,82.5,1,60+,Domestic
10033675,True,1,152,152.0,22,41-60,Domestic
10033676,False,1,20,20.0,2,18-25,Domestic
10033677,False,2,165,82.5,6,18-25,Domestic
10033678,False,2,110,55.0,2,18-25,International
10033679,False,2,95,47.5,4,18-25,Domestic
10033680,False,2,227,113.5,6,18-25,Domestic
10033681,False,2,242,121.0,2,41-60,International
10033682,False,1,75,75.0,2,60+,Domestic
10033683,False,2,180,90.0,1,18-25,Domestic
10033684,False,1,50,50.0,5,41-60,Domestic
10033685,True,2,304,152.0,30,18-25,International
10033686,False,2,202,101.0,3,<18,Domestic
10033687,False,2,192,96.0,8,41-60,Domestic
10033688,False,2,95,47.5,8,18-25,Domestic
10033689,False,2,202,101.0,6,18-25,Domestic
10033690,True,2,227,113.5,30,26-40,Domestic
10033691,False,2,180,90.0,6,26-40,Domestic
10033692,False,2,150,75.0,4,26-40,Domestic
10033693,False,2,60,30.0,1,18-25,Domestic
10033694,False,1,75,75.0,7,26-40,Domestic
10033695,False,2,304,152.0,3,26-40,International
10033696,False,2,95,47.5,2,26-40,Domestic
10033697,False,1,20,20.0,8,<18,Domestic
10033698,True,2,140,70.0,16,18-25,Domestic
10033699,False,2,100,50.0,5,<18,Domestic
10033700,False,1,40,40.0,3,41-60,Domestic
10033701,False,2,172,86.0,6,18-25,Domestic
10033702,False,1,75,75.0,6,<18,Domestic
10033703,False,1,152,152.0,7,18-25,Domestic
10033704,False,2,165,82.5,7,60+,Domestic
10033705,False,1,40,40.0,6,26-40,Domestic
10033706,False,2,227,113.5,5,60+,Domestic
10033707,True,1,50,50.0,17,26-40,Domestic
10033708,False,2,304,152.0,4,18-25,Domestic
10033709,False,1,152,152.0,5,<18,Domestic
10033710,False,1,152,152.0,8,26-40,International
10033711,False,2,304,152.0,4,<18,Domestic
10033712,False,1,152,152.0,1,41-60,International
10033713,False,1,152,152.0,2,<18,International
10033714,False,1,152,152.0,6,60+,Domestic
10033715,False,1,35,35.0,4,60+,Domestic
10033716,False,1,50,50.0,4,26-40,Domestic
10033717,False,1,90,90.0,2,26-40,Domestic
10033718,False,2,177,88.5,7,18-25,International
10033719,False,1,152,152.0,6,<18,Domestic
10033720,False,2,202,101.0,1,26-40,International
10033721,False,2,140,70.0,3,18-25,Domestic
10033722,False,2,125,62.5,2,41-60,Domestic
10033723,True,2,202,101.0,22,18-25,Domestic
10033724,False,2,165,82.5,5,18-25,Domestic
10033725,False,2,304,152.0,3,26-40,Domestic
10033726,False,2,110,55.0,5,18-25,Domestic
10033727,False,1,152,152.0,3,41-60,Domestic
10033728,False,1,90,90.0,7,26-40,Domestic
10033729,False,1,35,35.0,7,18-25,Domestic
10033730,False,2,110,55.0,4,60+,Domestic
10033731,False,2,227,113.5,7,26-40,Domestic
10033732,False,2,100,50.0,8,26-40,International
10033733,False,2,242,121.0,8,41-60,International
10033734,False,2,150,75.0,5,41-60,Domestic
10033735,False,2,172,86.0,7,26-40,Domestic
10033736,False,2,110,55.0,8,18-25,International
10033737,False,2,140,70.0,1,<18,Domestic
10033738,False,1,75,75.0,8,26-40,Domestic
10033739,False,1,75,75.0,3,41-60,Domestic
10033740,False,2,165,82.5,6,60+,Domestic
10033741,False,1,152,152.0,7,<18,Domestic
10033742,False,1,75,75.0,3,18-25,Domestic
10033743,False,2,227,113.5,4,18-25,Domestic
10033744,False,1,35,35.0,7,18-25,Domestic
10033745,False,1,152,152.0,8,18-25,Domestic
10033746,False,1,90,90.0,7,18-25,Domestic
10033747,False,2,202,101.0,4,18-25,Domestic
10033748,False,2,110,55.0,3,26-40,Domestic
10033749,False,1,50,50.0,1,26-40,Domestic
10033750,False,1,50,50.0,7,18-25,Domestic
10033751,False,2,304,152.0,6,60+,Domestic
10033752,False,2,125,62.5,8,26-40,Domestic
10033753,False,2,202,101.0,2,26-40,International
10033754,False,1,20,20.0,6,18-25,Domestic
10033755,False,1,75,75.0,4,18-25,Domestic
10033756,False,2,165,82.5,8,<18,International
10033757,True,2,304,152.0,26,18-25,Domestic
10033758,False,2,242,121.0,8,18-25,Domestic
10033759,False,2,110,55.0,8,41-60,Domestic
10033760,False,2,180,90.0,7,26-40,Domestic
10033761,False,1,152,152.0,2,18-25,Domestic
10033762,False,2,227,113.5,2,41-60,Domestic
10033763,True,2,304,152.0,17,18-25,Domestic
10033764,False,1,75,75.0,3,41-60,Domestic
10033765,False,1,152,152.0,6,18-25,Domestic
10033766,False,2,95,47.5,3,18-25,Domestic
10033767,False,1,152,152.0,7,26-40,Domestic
10033768,False,1,40,40.0,3,26-40,Domestic
10033769,False,2,110,55.0,3,18-25,Domestic
10033770,False,1,20,20.0,5,<18,Domestic
10033771,False,2,60,30.0,4,41-60,Domestic
10033772,False,1,152,152.0,3,18-25,Domestic
10033773,False,1,152,152.0,2,26-40,Domestic
10033774,False,1,25,25.0,1,<18,Domestic
10033775,False,2,100,50.0,8,18-25,Domestic
10033776,False,1,75,75.0,7,18-25,Domestic
10033777,False,2,227,113.5,8,18-25,Domestic
10033778,False,2,172,86.0,2,18-25,Domestic
10033779,False,2,165,82.5,3,18-25,Domestic
10033780,False,1,152,152.0,4,60+,Domestic
10033781,False,2,177,88.5,2,18-25,Domestic
10033782,False,1,35,35.0,7,26-40,Domestic
10033783,True,1,50,50.0,21,18-25,Domestic
10033784,False,1,75,75.0,2,<18,Domestic
10033785,False,1,152,152.0,3,60+,International
10033786,False,1,152,152.0,5,26-40,Domestic
10033787,False,2,202,101.0,4,18-25,International
10033788,False,2,130,65.0,5,18-25,Domestic
10033789,False,2,165,82.5,7,18-25,Domestic
10033790,False,2,115,57.5,5,26-40,Domestic
10033791,False,1,152,152.0,2,18-25,Domestic
10033792,False,2,45,22.5,3,18-25,Domestic
10033793,True,2,140,70.0,17,18-25,Domestic
10033794,False,2,227,113.5,5,26-40,Domestic
10033795,False,2,150,75.0,2,41-60,Domestic
10033796,False,2,125,62.5,5,18-25,Domestic
10033797,False,2,187,93.5,1,60+,International
10033798,False,2,150,75.0,4,<18,Domestic
10033799,False,2,115,57.5,6,<18,Domestic
10033800,False,1,90,90.0,1,18-25,Domestic
10033801,False,2,95,47.5,5,18-25,Domestic
10033802,False,1,152,152.0,7,26-40,Domestic
10033803,False,2,115,57.5,4,26-40,Domestic
10033804,False,2,125,62.5,4,18-25,Domestic
10033805,False,2,100,50.0,2,18-25,International
10033806,True,1,75,75.0,18,41-60,International
10033807,False,1,152,152.0,8,18-25,Domestic
10033808,False,2,242,121.0,3,18-25,Domestic
10033809,False,1,152,152.0,6,18-25,Domestic
10033810,False,2,172,86.0,8,18-25,Domestic
10033811,False,1,20,20.0,3,41-60,Domestic
10033812,False,1,152,152.0,2,<18,Domestic
10033813,False,1,152,152.0,1,26-40,International
10033814,False,1,50,50.0,5,18-25,Domestic
10033815,False,2,304,152.0,1,18-25,Domestic
10033816,False,2,110,55.0,5,41-60,International
10033817,False,2,242,121.0,5,18-25,International
10033818,False,1,40,40.0,4,26-40,Domestic
10033819,True,2,125,62.5,27,18-25,Domestic
10033820,False,2,304,152.0,7,18-25,Domestic
10033821,False,1,90,90.0,2,<18,International
10033822,False,2,165,82.5,8,41-60,Domestic
10033823,True,2,227,113.5,21,18-25,Domestic
10033824,False,1,40,40.0,2,18-25,Domestic
10033825,False,1,25,25.0,8,18-25,International
10033826,False,2,125,62.5,2,26-40,Domestic
10033827,False,2,115,57.5,7,18-25,International
10033828,False,1,152,152.0,3,41-60,Domestic
10033829,True,2,202,101.0,23,26-40,Domestic
10033830,False,1,152,152.0,2,26-40,Domestic
10033831,False,1,75,75.0,6,26-40,International
10033832,False,1,152,152.0,5,41-60,Domestic
10033833,False,1,152,152.0,5,26-40,Domestic
10033834,False,2,75,37.5,5,<18,Domestic
10033835,False,1,152,152.0,6,18-25,Domestic
10033836,False,2,187,93.5,2,<18,Domestic
10033837,True,2,227,113.5,26,26-40,Domestic
10033838,False,2,115,57.5,5,18-25,International
10033839,False,2,110,55.0,1,18-25,Domestic
10033840,False,2,115,57.5,2,18-25,Domestic
10033841,True,2,130,65.0,20,60+,International
10033842,False,2,125,62.5,4,60+,Domestic
10033843,False,2,115,57.5,1,26-40,Domestic
10033844,False,1,25,25.0,8,26-40,Domestic
10033845,False,1,50,50.0,7,18-25,Domestic
10033846,True,2,227,113.5,18,18-25,Domestic
10033847,False,2,227,113.5,8,18-25,Domestic
10033848,False,2,95,47.5,8,18-25,Domestic
10033849,True,2,140,70.0,24,<18,Domestic
10033850,False,2,165,82.5,5,26-40,International
10033851,False,1,50,50.0,6,18-25,Domestic
10033852,False,2,187,93.5,8,41-60,International
10033853,False,1,50,50.0,3,26-40,Domestic
10033854,False,2,100,50.0,7,18-25,Domestic
10033855,False,2,227,113.5,3,26-40,Domestic
10033856,False,2,125,62.5,8,<18,Domestic
10033857,False,2,242,121.0,8,18-25,Domestic
10033858,False,1,152,152.0,2,18-25,International
10033859,False,2,180,90.0,2,18-25,Domestic
10033860,False,1,152,152.0,2,18-25,Domestic
10033861,False,2,150,75.0,1,<18,Domestic
10033862,False,1,90,90.0,3,18-25,Domestic
10033863,False,2,115,57.5,6,18-25,Domestic
10033864,False,1,75,75.0,7,41-60,Domestic
10033865,False,2,95,47.5,6,18-25,Domestic
10033866,False,2,192,96.0,4,26-40,Domestic
10033867,False,2,242,121.0,6,18-25,Domestic
10033868,False,2,304,152.0,6,41-60,Domestic
10033869,False,1,75,75.0,3,<18,Domestic
10033870,True,2,100,50.0,26,18-25,Domestic
10033871,True,2,227,113.5,30,26-40,Domestic
10033872,False,2,100,50.0,4,18-25,Domestic
10033873,False,2,140,70.0,3,18-25,Domestic
10033874,False,2,304,152.0,5,41-60,Domestic
10033875,False,2,227,113.5,3,41-60,Domestic
10033876,True,1,35,35.0,24,18-25,Domestic
10033877,False,2,192,96.0,3,60+,Domestic
10033878,False,2,85,42.5,4,18-25,Domestic
10033879,False,2,110,55.0,1,26-40,Domestic
10033880,False,2,242,121.0,3,26-40,Domestic
10033881,False,2,227,113.5,3,18-25,Domestic
10033882,False,1,75,75.0,1,26-40,Domestic
10033883,False,2,192,96.0,5,41-60,Domestic
10033884,True,2,150,75.0,23,18-25,Domestic
10033885,False,2,187,93.5,1,41-60,Domestic
10033886,True,1,75,75.0,28,18-25,Domestic
10033887,False,2,50,25.0,7,26-40,Domestic
10033888,False,2,90,45.0,1,26-40,International
10033889,False,2,202,101.0,1,18-25,Domestic
10033890,False,2,242,121.0,8,41-60,Domestic
10033891,False,1,25,25.0,5,18-25,Domestic
10033892,False,2,227,113.5,2,18-25,Domestic
10033893,False,2,177,88.5,3,26-40,Domestic
10033894,False,1,20,20.0,6,26-40,Domestic
10033895,False,1,152,152.0,5,18-25,Domestic
10033896,False,1,152,152.0,1,18-25,International
10033897,False,2,304,152.0,2,18-25,Domestic
10033898,False,1,20,20.0,3,41-60,Domestic
10033899,False,2,177,88.5,2,18-25,Domestic
10033900,False,2,95,47.5,5,18-25,Domestic
10033901,False,1,75,75.0,3,18-25,Domestic
10033902,True,1,75,75.0,16,<18,Domestic
10033903,False,2,165,82.5,5,18-25,Domestic
10033904,False,1,152,152.0,4,41-60,Domestic
10033905,False,2,125,62.5,6,18-25,Domestic
10033906,False,2,177,88.5,2,26-40,Domestic
10033907,False,1,75,75.0,8,26-40,Domestic
10033908,False,2,187,93.5,7,18-25,Domestic
10033909,False,2,187,93.5,7,18-25,Domestic
10033910,False,1,152,152.0,7,41-60,Domestic
10033911,True,2,60,30.0,21,18-25,Domestic
10033912,False,2,150,75.0,5,18-25,Domestic
10033913,False,2,140,70.0,8,<18,Domestic
10033914,False,1,20,20.0,7,41-60,Domestic
10033915,False,2,227,113.5,7,18-25,Domestic
10033916,False,1,75,75.0,5,26-40,Domestic
10033917,False,2,110,55.0,5,26-40,Domestic
10033918,False,1,152,152.0,1,18-25,Domestic
10033919,False,2,75,37.5,2,18-25,Domestic
